item_id,verb_id,verb_type,verb,do,pp
1848,27,naba-do,shot,david shot the man the letter .,david shot the letter to the man .
1849,27,naba-do,shot,she shot my uncle the letter .,she shot the letter to my uncle .
1850,27,naba-do,shot,nina shot a stranger the letter .,nina shot the letter to a stranger .
1851,27,naba-do,shot,daddy shot him several bullets .,daddy shot several bullets to him .
1852,27,naba-do,shot,mommy shot them several bullets .,mommy shot several bullets to them .
1853,27,naba-do,shot,daddy shot us several bullets .,daddy shot several bullets to us .
1854,27,naba-do,shot,david shot mommy several bullets .,david shot several bullets to mommy .
1855,27,naba-do,shot,john shot daddy several bullets .,john shot several bullets to daddy .
1856,27,naba-do,shot,the boy shot the bear several bullets .,the boy shot several bullets to the bear .
1857,27,naba-do,shot,john shot the girl several bullets .,john shot several bullets to the girl .
1858,27,naba-do,shot,nina shot the man several bullets .,nina shot several bullets to the man .
1859,27,naba-do,shot,daddy shot my uncle several bullets .,daddy shot several bullets to my uncle .
1860,27,naba-do,shot,daddy shot a stranger several bullets .,daddy shot several bullets to a stranger .
1861,27,naba-do,shot,david shot him a few messages .,david shot a few messages to him .
1862,27,naba-do,shot,laura shot them a few messages .,laura shot a few messages to them .
1863,27,naba-do,shot,john shot us a few messages .,john shot a few messages to us .
1864,27,naba-do,shot,lily shot mommy a few messages .,lily shot a few messages to mommy .
1865,27,naba-do,shot,i shot daddy a few messages .,i shot a few messages to daddy .
1866,27,naba-do,shot,she shot the bear a few messages .,she shot a few messages to the bear .
1867,27,naba-do,shot,david shot the girl a few messages .,david shot a few messages to the girl .
1868,27,naba-do,shot,david shot the man a few messages .,david shot a few messages to the man .
1869,27,naba-do,shot,daddy shot my uncle a few messages .,daddy shot a few messages to my uncle .
1870,27,naba-do,shot,nina shot a stranger a few messages .,nina shot a few messages to a stranger .
1871,27,naba-do,shot,daddy shot him something .,daddy shot something to him .
1872,27,naba-do,shot,adam shot them something .,adam shot something to them .
1873,27,naba-do,shot,the boy shot us something .,the boy shot something to us .
1874,27,naba-do,shot,the boy shot mommy something .,the boy shot something to mommy .
1875,27,naba-do,shot,adam shot daddy something .,adam shot something to daddy .
1876,27,naba-do,shot,ethan shot the bear something .,ethan shot something to the bear .
1877,27,naba-do,shot,laura shot the girl something .,laura shot something to the girl .
1878,27,naba-do,shot,john shot the man something .,john shot something to the man .
1879,27,naba-do,shot,daddy shot my uncle something .,daddy shot something to my uncle .
1880,27,naba-do,shot,she shot a stranger something .,she shot something to a stranger .
1881,27,naba-do,shot,ethan shot him that .,ethan shot that to him .
1882,27,naba-do,shot,laura shot them that .,laura shot that to them .
1883,27,naba-do,shot,nina shot us that .,nina shot that to us .
1884,27,naba-do,shot,grandma shot mommy that .,grandma shot that to mommy .
1885,27,naba-do,shot,i shot daddy that .,i shot that to daddy .
1886,27,naba-do,shot,david shot the bear that .,david shot that to the bear .
1887,27,naba-do,shot,laura shot the girl that .,laura shot that to the girl .
1888,27,naba-do,shot,lily shot the man that .,lily shot that to the man .
1889,27,naba-do,shot,the boy shot my uncle that .,the boy shot that to my uncle .
1890,27,naba-do,shot,ryan shot a stranger that .,ryan shot that to a stranger .
1891,28,naba-do,traded,john traded him a game .,john traded a game to him .
1892,28,naba-do,traded,the boy traded her a game .,the boy traded a game to her .
1893,28,naba-do,traded,ethan traded them a game .,ethan traded a game to them .
1894,28,naba-do,traded,lily traded me a game .,lily traded a game to me .
1895,28,naba-do,traded,nina traded mommy a game .,nina traded a game to mommy .
1896,28,naba-do,traded,daddy traded the bear a game .,daddy traded a game to the bear .
1897,28,naba-do,traded,nina traded the girl a game .,nina traded a game to the girl .
1898,28,naba-do,traded,mommy traded the man a game .,mommy traded a game to the man .
1899,28,naba-do,traded,ethan traded my uncle a game .,ethan traded a game to my uncle .
1900,28,naba-do,traded,david traded a stranger a game .,david traded a game to a stranger .
1901,28,naba-do,traded,daddy traded him a card .,daddy traded a card to him .
1902,28,naba-do,traded,she traded her a card .,she traded a card to her .
1903,28,naba-do,traded,grandma traded them a card .,grandma traded a card to them .
1904,28,naba-do,traded,mommy traded me a card .,mommy traded a card to me .
1905,28,naba-do,traded,grandma traded mommy a card .,grandma traded a card to mommy .
1906,28,naba-do,traded,i traded the bear a card .,i traded a card to the bear .
1907,28,naba-do,traded,she traded the girl a card .,she traded a card to the girl .
1908,28,naba-do,traded,david traded the man a card .,david traded a card to the man .
1909,28,naba-do,traded,i traded my uncle a card .,i traded a card to my uncle .
1910,28,naba-do,traded,ethan traded a stranger a card .,ethan traded a card to a stranger .
1911,28,naba-do,traded,she traded him the pokemon .,she traded the pokemon to him .
1912,28,naba-do,traded,david traded her the pokemon .,david traded the pokemon to her .
1913,28,naba-do,traded,grandma traded them the pokemon .,grandma traded the pokemon to them .
1914,28,naba-do,traded,he traded me the pokemon .,he traded the pokemon to me .
1915,28,naba-do,traded,laura traded mommy the pokemon .,laura traded the pokemon to mommy .
1916,28,naba-do,traded,john traded the bear the pokemon .,john traded the pokemon to the bear .
1917,28,naba-do,traded,he traded the girl the pokemon .,he traded the pokemon to the girl .
1918,28,naba-do,traded,nina traded the man the pokemon .,nina traded the pokemon to the man .
1919,28,naba-do,traded,nina traded my uncle the pokemon .,nina traded the pokemon to my uncle .
1920,28,naba-do,traded,ryan traded a stranger the pokemon .,ryan traded the pokemon to a stranger .
1921,28,naba-do,traded,the boy traded him the toys .,the boy traded the toys to him .
1922,28,naba-do,traded,laura traded her the toys .,laura traded the toys to her .
1923,28,naba-do,traded,nina traded them the toys .,nina traded the toys to them .
1924,28,naba-do,traded,laura traded me the toys .,laura traded the toys to me .
1925,28,naba-do,traded,david traded mommy the toys .,david traded the toys to mommy .
1926,28,naba-do,traded,grandma traded the bear the toys .,grandma traded the toys to the bear .
1927,28,naba-do,traded,ethan traded the girl the toys .,ethan traded the toys to the girl .
1928,28,naba-do,traded,grandma traded the man the toys .,grandma traded the toys to the man .
1929,28,naba-do,traded,you traded my uncle the toys .,you traded the toys to my uncle .
1930,28,naba-do,traded,adam traded a stranger the toys .,adam traded the toys to a stranger .
1931,28,naba-do,traded,nina traded him the books .,nina traded the books to him .
1932,28,naba-do,traded,mommy traded her the books .,mommy traded the books to her .
1933,28,naba-do,traded,john traded them the books .,john traded the books to them .
1934,28,naba-do,traded,the boy traded me the books .,the boy traded the books to me .
1935,28,naba-do,traded,john traded mommy the books .,john traded the books to mommy .
1936,28,naba-do,traded,the boy traded the bear the books .,the boy traded the books to the bear .
1937,28,naba-do,traded,john traded the girl the books .,john traded the books to the girl .
1938,28,naba-do,traded,ryan traded the man the books .,ryan traded the books to the man .
1939,28,naba-do,traded,david traded my uncle the books .,david traded the books to my uncle .
1940,28,naba-do,traded,mommy traded a stranger the books .,mommy traded the books to a stranger .
1941,28,naba-do,traded,daddy traded him something .,daddy traded something to him .
1942,28,naba-do,traded,ethan traded her something .,ethan traded something to her .
1943,28,naba-do,traded,john traded them something .,john traded something to them .
1944,28,naba-do,traded,laura traded me something .,laura traded something to me .
1945,28,naba-do,traded,the boy traded mommy something .,the boy traded something to mommy .
1946,28,naba-do,traded,grandma traded the bear something .,grandma traded something to the bear .
1947,28,naba-do,traded,david traded the girl something .,david traded something to the girl .
1948,28,naba-do,traded,nina traded the man something .,nina traded something to the man .
1949,28,naba-do,traded,the boy traded my uncle something .,the boy traded something to my uncle .
1950,28,naba-do,traded,mommy traded a stranger something .,mommy traded something to a stranger .
1951,28,naba-do,traded,grandma traded him that .,grandma traded that to him .
1952,28,naba-do,traded,she traded her that .,she traded that to her .
1953,28,naba-do,traded,david traded them that .,david traded that to them .
1954,28,naba-do,traded,mommy traded me that .,mommy traded that to me .
1955,28,naba-do,traded,ethan traded mommy that .,ethan traded that to mommy .
1956,28,naba-do,traded,ethan traded the bear that .,ethan traded that to the bear .
1957,28,naba-do,traded,she traded the girl that .,she traded that to the girl .
1958,28,naba-do,traded,ethan traded the man that .,ethan traded that to the man .
1959,28,naba-do,traded,grandma traded my uncle that .,grandma traded that to my uncle .
1960,28,naba-do,traded,i traded a stranger that .,i traded that to a stranger .
