idx,dative,givenness_template,hypothesis_id,hypothesis_item,code_id,code_score,length_score,haap_score,score,best_lr,best_wd,best_epoch,template_id,item,template_type,template,combo,stimulus,agent,theme,recipient,theme_pronominality,theme_animacy,theme_definiteness,recipient_pronominality,recipient_animacy,recipient_definiteness,length_diff,theme_givenness,recipient_givenness
5821,DO,1,389,7,15,1,-2.09861228866811,-1.09861228866811,-1.09861228866811,0.05,0,9,1,389,agent-1arg,agent-theme,agent-1arg_theme__pidnii_-3,"Do you see Michael and the milk ?
<s> Michael [verb] a cup with water it .",Michael,it,a cup with water,pronoun,inanimate,definite,noun,inanimate,indefinite,-3,given,new
5821,DO,2,389,7,15,1,-2.09861228866811,-1.09861228866811,-1.09861228866811,0.05,0,70,2,389,agent-1arg,agent-theme,agent-1arg_theme__pidnii_-3,"Look it's Michael and the paper !
<s> Michael [verb] a cup with water it .",Michael,it,a cup with water,pronoun,inanimate,definite,noun,inanimate,indefinite,-3,given,new
5821,DO,3,389,7,15,1,-2.09861228866811,-1.09861228866811,-1.09861228866811,0.05,0,10,3,389,agent-1arg,agent-theme,agent-1arg_theme__pidnii_-3,"Here's Michael with the coffee !
<s> Michael [verb] a cup with water it .",Michael,it,a cup with water,pronoun,inanimate,definite,noun,inanimate,indefinite,-3,given,new
5823,DO,1,389,8,15,1,-2.09861228866811,-1.09861228866811,-1.09861228866811,0.05,0,33,1,389,agent-1arg,agent-theme,agent-1arg_theme__pidnii_-3,"Do you see Judy and the crayons ?
<s> Judy [verb] a book with pictures them .",Judy,them-i,a book with pictures,pronoun,inanimate,definite,noun,inanimate,indefinite,-3,given,new
5823,DO,2,389,8,15,1,-2.09861228866811,-1.09861228866811,-1.09861228866811,0.05,0,36,2,389,agent-1arg,agent-theme,agent-1arg_theme__pidnii_-3,"Look it's Judy and the socks !
<s> Judy [verb] a book with pictures them .",Judy,them-i,a book with pictures,pronoun,inanimate,definite,noun,inanimate,indefinite,-3,given,new
5823,DO,3,389,8,15,1,-2.09861228866811,-1.09861228866811,-1.09861228866811,0.05,0,70,3,389,agent-1arg,agent-theme,agent-1arg_theme__pidnii_-3,"Here's Judy with the photographs !
<s> Judy [verb] a book with pictures them .",Judy,them-i,a book with pictures,pronoun,inanimate,definite,noun,inanimate,indefinite,-3,given,new
5825,DO,1,415,1,15,4,0,4,4,0.05,0,15,1,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Do you see Sarah and mommy ?
<s> Sarah [verb] me mommy .",Sarah,mommy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5825,DO,2,415,1,15,4,0,4,4,0.05,0,19,2,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Look it's Sarah and mommy !
<s> Sarah [verb] me mommy .",Sarah,mommy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5825,DO,3,415,1,15,4,0,4,4,0.05,0,26,3,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Here's Sarah with mommy !
<s> Sarah [verb] me mommy .",Sarah,mommy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5827,DO,1,415,2,15,4,0,4,4,0.05,0,15,1,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Do you see Alex and daddy ?
<s> Alex [verb] us daddy .",Alex,daddy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5827,DO,2,415,2,15,4,0,4,4,0.05,0,9,2,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Look it's Alex and daddy !
<s> Alex [verb] us daddy .",Alex,daddy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5827,DO,3,415,2,15,4,0,4,4,0.05,0,12,3,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Here's Alex with daddy !
<s> Alex [verb] us daddy .",Alex,daddy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5829,DO,1,415,3,15,4,0,4,4,0.05,0,8,1,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Do you see Michael and daddy ?
<s> Michael [verb] me daddy .",Michael,daddy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5829,DO,2,415,3,15,4,0,4,4,0.05,0,6,2,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Look it's Michael and daddy !
<s> Michael [verb] me daddy .",Michael,daddy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5829,DO,3,415,3,15,4,0,4,4,0.05,0,12,3,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Here's Michael with daddy !
<s> Michael [verb] me daddy .",Michael,daddy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5831,DO,1,415,4,15,4,0,4,4,0.05,0,24,1,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Do you see Laura and mommy ?
<s> Laura [verb] us mommy .",Laura,mommy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5831,DO,2,415,4,15,4,0,4,4,0.05,0,19,2,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Look it's Laura and mommy !
<s> Laura [verb] us mommy .",Laura,mommy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5831,DO,3,415,4,15,4,0,4,4,0.05,0,20,3,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Here's Laura with mommy !
<s> Laura [verb] us mommy .",Laura,mommy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5833,DO,1,415,5,15,4,0,4,4,0.05,0,25,1,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Do you see Mark and mommy ?
<s> Mark [verb] me mommy .",Mark,mommy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5833,DO,2,415,5,15,4,0,4,4,0.05,0,12,2,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Look it's Mark and mommy !
<s> Mark [verb] me mommy .",Mark,mommy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5833,DO,3,415,5,15,4,0,4,4,0.05,0,28,3,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Here's Mark with mommy !
<s> Mark [verb] me mommy .",Mark,mommy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5835,DO,1,415,6,15,4,0,4,4,0.05,0,19,1,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Do you see Jenny and daddy ?
<s> Jenny [verb] us daddy .",Jenny,daddy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5835,DO,2,415,6,15,4,0,4,4,0.05,0,15,2,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Look it's Jenny and daddy !
<s> Jenny [verb] us daddy .",Jenny,daddy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5835,DO,3,415,6,15,4,0,4,4,0.05,0,26,3,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Here's Jenny with daddy !
<s> Jenny [verb] us daddy .",Jenny,daddy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5837,DO,1,415,7,15,4,0,4,4,0.05,0,70,1,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Do you see William and daddy ?
<s> William [verb] me daddy .",William,daddy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5837,DO,2,415,7,15,4,0,4,4,0.05,0,70,2,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Look it's William and daddy !
<s> William [verb] me daddy .",William,daddy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5837,DO,3,415,7,15,4,0,4,4,0.05,0,70,3,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Here's William with daddy !
<s> William [verb] me daddy .",William,daddy,me,noun,animate,definite,pronoun,animate,definite,0,given,new
5839,DO,1,415,8,15,4,0,4,4,0.05,0,14,1,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Do you see Judy and mommy ?
<s> Judy [verb] us mommy .",Judy,mommy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5839,DO,2,415,8,15,4,0,4,4,0.05,0,8,2,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Look it's Judy and mommy !
<s> Judy [verb] us mommy .",Judy,mommy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5839,DO,3,415,8,15,4,0,4,4,0.05,0,15,3,415,agent-1arg,agent-theme,agent-1arg_theme__nadpad_0,"Here's Judy with mommy !
<s> Judy [verb] us mommy .",Judy,mommy,us,noun,animate,definite,pronoun,animate,definite,0,given,new
5841,DO,1,416,1,15,4,1,5,5,0.05,0,10,1,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Do you see Mark and some dogs ?
<s> Mark [verb] us the dogs .",Mark,the dogs,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5841,DO,2,416,1,15,4,1,5,5,0.05,0,10,2,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Look it's Mark and some dogs !
<s> Mark [verb] us the dogs .",Mark,the dogs,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5841,DO,3,416,1,15,4,1,5,5,0.05,0,11,3,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Here's Mark with some dogs !
<s> Mark [verb] us the dogs .",Mark,the dogs,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5843,DO,1,416,2,15,4,1,5,5,0.05,0,9,1,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Do you see Michael and a bear ?
<s> Michael [verb] us the bear .",Michael,the bear,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5843,DO,2,416,2,15,4,1,5,5,0.05,0,10,2,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Look it's Michael and a bear !
<s> Michael [verb] us the bear .",Michael,the bear,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5843,DO,3,416,2,15,4,1,5,5,0.05,0,18,3,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Here's Michael with a bear !
<s> Michael [verb] us the bear .",Michael,the bear,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5845,DO,1,416,3,15,4,1,5,5,0.05,0,9,1,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Do you see William and a girl ?
<s> William [verb] us the girl .",William,the girl,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5845,DO,2,416,3,15,4,1,5,5,0.05,0,7,2,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Look it's William and a girl !
<s> William [verb] us the girl .",William,the girl,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5845,DO,3,416,3,15,4,1,5,5,0.05,0,11,3,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Here's William with a girl !
<s> William [verb] us the girl .",William,the girl,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5847,DO,1,416,4,15,4,1,5,5,0.05,0,24,1,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Do you see Alex and a dog ?
<s> Alex [verb] us the dog .",Alex,the dog,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5847,DO,2,416,4,15,4,1,5,5,0.05,0,20,2,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Look it's Alex and a dog !
<s> Alex [verb] us the dog .",Alex,the dog,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5847,DO,3,416,4,15,4,1,5,5,0.05,0,17,3,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Here's Alex with a dog !
<s> Alex [verb] us the dog .",Alex,the dog,us,noun,animate,definite,pronoun,animate,definite,1,given,new
5849,DO,1,416,5,15,4,1,5,5,0.05,0,9,1,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Do you see Judy and some cats ?
<s> Judy [verb] me the cats .",Judy,the cats,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5849,DO,2,416,5,15,4,1,5,5,0.05,0,8,2,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Look it's Judy and some cats !
<s> Judy [verb] me the cats .",Judy,the cats,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5849,DO,3,416,5,15,4,1,5,5,0.05,0,47,3,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Here's Judy with some cats !
<s> Judy [verb] me the cats .",Judy,the cats,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5851,DO,1,416,6,15,4,1,5,5,0.05,0,19,1,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Do you see Sarah and some bears ?
<s> Sarah [verb] me the bears .",Sarah,the bears,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5851,DO,2,416,6,15,4,1,5,5,0.05,0,21,2,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Look it's Sarah and some bears !
<s> Sarah [verb] me the bears .",Sarah,the bears,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5851,DO,3,416,6,15,4,1,5,5,0.05,0,63,3,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Here's Sarah with some bears !
<s> Sarah [verb] me the bears .",Sarah,the bears,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5853,DO,1,416,7,15,4,1,5,5,0.05,0,9,1,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Do you see Jenny and some dogs ?
<s> Jenny [verb] me the dogs .",Jenny,the dogs,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5853,DO,2,416,7,15,4,1,5,5,0.05,0,70,2,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Look it's Jenny and some dogs !
<s> Jenny [verb] me the dogs .",Jenny,the dogs,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5853,DO,3,416,7,15,4,1,5,5,0.05,0,21,3,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Here's Jenny with some dogs !
<s> Jenny [verb] me the dogs .",Jenny,the dogs,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5855,DO,1,416,8,15,4,1,5,5,0.05,0,22,1,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Do you see Laura and a bear ?
<s> Laura [verb] me the bear .",Laura,the bear,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5855,DO,2,416,8,15,4,1,5,5,0.05,0,18,2,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Look it's Laura and a bear !
<s> Laura [verb] me the bear .",Laura,the bear,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5855,DO,3,416,8,15,4,1,5,5,0.05,0,15,3,416,agent-1arg,agent-theme,agent-1arg_theme__nadpad_1,"Here's Laura with a bear !
<s> Laura [verb] me the bear .",Laura,the bear,me,noun,animate,definite,pronoun,animate,definite,1,given,new
5857,DO,1,417,1,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,47,1,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Do you see Jenny and some naughty boys ?
<s> Jenny [verb] me the naughty boys .",Jenny,the naughty boys,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5857,DO,2,417,1,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,70,2,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Look it's Jenny and some naughty boys !
<s> Jenny [verb] me the naughty boys .",Jenny,the naughty boys,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5857,DO,3,417,1,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,22,3,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Here's Jenny with some naughty boys !
<s> Jenny [verb] me the naughty boys .",Jenny,the naughty boys,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5859,DO,1,417,2,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,30,1,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Do you see Judy and some little cats ?
<s> Judy [verb] me the little cats .",Judy,the little cats,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5859,DO,2,417,2,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,26,2,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Look it's Judy and some little cats !
<s> Judy [verb] me the little cats .",Judy,the little cats,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5859,DO,3,417,2,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,37,3,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Here's Judy with some little cats !
<s> Judy [verb] me the little cats .",Judy,the little cats,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5861,DO,1,417,3,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,70,1,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Do you see Laura and some baby girls ?
<s> Laura [verb] us the baby girls .",Laura,the baby girls,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5861,DO,2,417,3,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,57,2,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Look it's Laura and some baby girls !
<s> Laura [verb] us the baby girls .",Laura,the baby girls,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5861,DO,3,417,3,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,56,3,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Here's Laura with some baby girls !
<s> Laura [verb] us the baby girls .",Laura,the baby girls,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5863,DO,1,417,4,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,17,1,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Do you see Sarah and a naughty girl ?
<s> Sarah [verb] me the naughty girl .",Sarah,the naughty girl,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5863,DO,2,417,4,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,22,2,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Look it's Sarah and a naughty girl !
<s> Sarah [verb] me the naughty girl .",Sarah,the naughty girl,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5863,DO,3,417,4,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,13,3,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Here's Sarah with a naughty girl !
<s> Sarah [verb] me the naughty girl .",Sarah,the naughty girl,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5865,DO,1,417,5,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,26,1,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Do you see William and some big bears ?
<s> William [verb] us the big bears .",William,the big bears,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5865,DO,2,417,5,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,59,2,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Look it's William and some big bears !
<s> William [verb] us the big bears .",William,the big bears,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5865,DO,3,417,5,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,17,3,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Here's William with some big bears !
<s> William [verb] us the big bears .",William,the big bears,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5867,DO,1,417,6,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,30,1,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Do you see Michael and some small cats ?
<s> Michael [verb] us the small cats .",Michael,the small cats,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5867,DO,2,417,6,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,25,2,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Look it's Michael and some small cats !
<s> Michael [verb] us the small cats .",Michael,the small cats,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5867,DO,3,417,6,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,10,3,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Here's Michael with some small cats !
<s> Michael [verb] us the small cats .",Michael,the small cats,us,noun,animate,definite,pronoun,animate,definite,2,given,new
5869,DO,1,417,7,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,70,1,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Do you see Alex and a little dog ?
<s> Alex [verb] me the little dog .",Alex,the little dog,me,noun,animate,definite,pronoun,animate,definite,2,given,new
5869,DO,2,417,7,15,4,1.6931471805599454,5.693147180559945,5.693147180559945,0.05,0,43,2,417,agent-1arg,agent-theme,agent-1arg_theme__nadpad_2,"Look it's Alex and a little dog !
<s> Alex [verb] me the little dog .",Alex,the little dog,me,noun,animate,definite,pronoun,animate,definite,2,given,new
